source,time_since_cmd,x,y,z,qx,qy,qz,qw,vx,vy,vz,ax,ay,az
odom,3.479964779,-0.006180248719352873,0.007839095465045763,-7.624578593947933,-0.017165083347041105,-0.005614442974857072,0.012756768823239825,0.9997555215116151,0.0026506597382342993,-0.023063663078113174,-0.03471153195478603,0.0,0.0,0.0
mpu,3.480786091,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.4,0.13,6.15
cmd_pose,3.499703359,0.0,0.0,-8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,3.529733118,-0.005886708334650829,0.006536519027974622,-7.631135998427858,-0.017757888515776775,-0.005340471324590873,0.013505416765016981,0.9997368356120003,0.0033961215488391983,-0.02211995090364841,-0.10092376869456518,0.0,0.0,0.0
odom,3.580655385,-0.005518156043753053,0.005166374617251812,-7.641097516157896,-0.018288943897714797,-0.005084857089703699,0.012658159672866187,0.9997396809935973,0.004239652160242748,-0.020946263112864315,-0.1660957960709466,0.0,0.0,0.0
mpu,3.582544095,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.47500000000000003,0.115,6.735
cmd_pose,3.599216104,0.0,0.0,-8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,3.630665556,-0.0050830241005320465,0.003743769288388354,-7.654034494660863,-0.018739908199060254,-0.004851785013059435,0.010033309274299036,0.9997622761076176,0.005141958104756944,-0.019656111041854173,-0.22992364832532966,0.0,0.0,0.0
odom,3.680194895,-0.0045864293651832295,0.0022636637957455987,-7.6701349247642705,-0.019118976719688114,-0.004642310178092407,0.0057219397862119555,0.9997900645087874,0.006069026945065616,-0.01823141143550253,-0.2913354931101687,0.0,0.0,0.0
mpu,3.680690478,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.45,0.075,6.98
cmd_pose,3.699233867,0.0,0.0,-8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
